gid,year,barren_ih,bdist3,capdist,excluded,forest_ih,gwno,water_ih
"146374","2010",,"35.9368","796.0834","0",,"100",
"146375","2010",,"5.211758","804.2921","1",,"100",
"146376","2010","6.58","13.66627","816.141","1","0","100","20.51"
"146377","2010","85.43","4.091443","831.4743","1","0","100","0"
"146378","2010",,"14.00945","850.1036","1",,"100",
"146380","2010",,"1.052599","389.497","0",,"101",
"146381","2010",,"4.047589","338.9907","0",,"101",
"146382","2010",,"24.0523","289.9789","0",,"101",
"146397","2010",,"27.3174","33.18645",,,"55",
"146488","2010",,"11.97899","73.49249","0",,"404",
"146489","2010",,"4.090793","21.26742","0",,"404",
"146490","2010","0","10.87153","37.974","0","6.59","404","27.54"
"146491","2010","0","19.03498","91.48938","0","4.78","404","1.5"
"146492","2010","0","8.580357","145.7296",,"0.08","404","0.72"
"146493","2010","0","4.786555","247.8979","0","1","438","0"
"146494","2010","0","49.58969","252.9703","0","0","438","0"
"146495","2010","0","70.27841","269.2958","0","0.07","438","0"
"146496","2010","0","61.91315","295.0122","0","3.15","438","0"
"146497","2010","0","53.15978","327.9174","0","0.09","438","0"
"146498","2010","0","27.1359","366.078","0","0","438","0"
"146499","2010","0","17.84397","408.0219","0","0.02","438","0"
"146500","2010","0","43.44514","452.6986","0","0.15","438","0"
"146501","2010","0","30.73965","499.3752","0","0.31","438","0"
"146502","2010","0","46.63449","547.5403","0","0.01","438","0"
"146503","2010","0","6.85124","128.7383","0","0","432","1.29"
"146504","2010","0.82","41.96307","103.2115","0","0","432","5.63"
"146505","2010","0","78.66433","103.2115","0","0","432","0"
"146506","2010","0","128.2717","128.7383","0","0","432","0"
"146507","2010","0","120.6701","168.5687","0","0","432","0"
"146508","2010","0","104.9916","214.891","0","0","432","0"
"146509","2010","0","50.58542","264.3137","0","0","432","0.02"
"146510","2010","0","3.257661","315.3823","0","0","432","0"
"146511","2010","0","32.52682","357.8004",,"0","439","0"
"146512","2010","0","54.55397","304.5518",,"0","439","0.04"
"146513","2010","0","94.84776","251.812",,"0","439","0.02"
"146514","2010","0","94.37788","199.9844",,"0","439","0.1"
"146515","2010","0","82.74664","150.0178",,"0","439","0.02"
"146516","2010","0","82.85284","104.6138",,"0","439","0.04"
"146517","2010","0","82.93198","72.86919",,"0","439","0.01"
"146518","2010","0","82.14924","74.85307",,"0","439","0.11"
"146519","2010","0","82.91985","108.7347",,"0","439","4.9"
"146520","2010","0","65.86431","154.8246",,"0","439","0.06"
"146521","2010","0","74.93706","205.0493",,"0","439","0.01"
"146522","2010","0","72.17009","256.9958",,"0","439","0"
"146523","2010","0","37.87248","309.799",,"0","439","0"
"146524","2010","0","34.85248","363.0853",,"0","439","0"
"146525","2010","0","8.466846","416.6691",,"0","439","0"
"146526","2010","0","41.63389","582.6929","0","0","434","0"
"146527","2010","0","16.93039","586.6509","0","0","434","0.72"
"146528","2010","0","6.721555","508.508","0","0","475","1.44"
"146529","2010","0","61.2225","465.0017","0","0","475","0.02"
"146530","2010","0","115.7234","424.1061","0","0","475","0"
"146531","2010","0","170.2243","386.6508","0","0","475","0"
"146532","2010","0","188.9548","353.7302","0","0","475","0"
"146533","2010","0","157.1328","326.7183","0","0","475","0.02"
"146534","2010","0","139.5026","307.1776","0","0","475","0"
"146535","2010","0","138.8467","296.5888","0","0","475","0.15"
"146536","2010","0","154.6459","295.9145","0","0","475","1.03"
"146537","2010","0","139.6655","305.2202","0","0","475","1.89"
"146538","2010","0","124.0915","323.6464","0","0","475","0.25"
"146539","2010","0","119.0585","349.7544","0","0","475","0.08"
"146540","2010","0","117.0963","381.9722","0","0","475","0.13"
"146541","2010","0","134.284","418.8924","0","0","475","0.02"
"146542","2010","0","168.1377","459.3825","0","0","475","0.01"
"146543","2010","0","177.5148","502.5804","0","0","475","0"
"146544","2010","0","158.6872","547.8457","0","0","475","0"
"146545","2010","0","147.1763","594.7065",,"0","475","0"
"146546","2010","0","138.5964","642.8139",,"0","475","0"
"146547","2010","0","94.52181","691.9078","0","0","475","0.48"
"146548","2010","0","59.18482","741.7922","0","0","475","0"
"146549","2010","0","36.91288","792.3177",,"0","475","0"
"146550","2010","0","16.40974","941.8703","0","0","471","0"
"146551","2010","0","18.32558","5.176321","0","0","483","1.81"
"146552","2010","0","72.82053","58.2543","0","0","483","0"
"146553","2010","0","127.3202","112.702","0","0","483","0"
"146554","2010","0","181.1041","167.1865","0","0","483","0"
"146555","2010","0","235.1237","221.6805","0","0","483","0"
"146556","2010","0","289.3329","276.1782","0","0","483","0"
"146557","2010","0","316.6841","330.6778","0","0","483","0"
"146558","2010","0","305.222","385.1782","0","0","483","0"
"146559","2010","0","294.1261","439.679","0","0","483","0"
"146560","2010","0","247.7312","494.18","0","0","483","0.01"
"146561","2010","0","202.1559","548.681","0","0","483","0.02"
"146562","2010","0","161.8484","603.1817",,"0","483","0"
"146563","2010","0","124.3049","657.6821",,"0","483","0"
"146564","2010","0","88.0546","712.1822",,"0","483","0"
"146565","2010","0","34.04216","766.6818",,"0","483","0.02"
"146566","2010","0","19.89751","1140.231","2","0","625","0"
"146567","2010","0","51.17593","1090.236","3","0","625","0"
"146568","2010","0","96.75578","1040.647","2","0","625","0"
"146569","2010","0","148.4503","991.5255","2","0","625","0"
"146570","2010","0","200.8704","942.9455","2","0","625","0"
"146571","2010","0","253.9523","894.9951","2","0","625","0"
"146572","2010","0","302.3821","847.7814","2","0","625","0"
"146573","2010","0","349.1844","801.4348","1","0","625","0"
"146574","2010","0","396.0532","756.1149","1","0","625","0"
"146575","2010","0","443.5223","712.0181","1","0","625","0"
"146576","2010","0","492.4627","669.3863","1","0","625","0"
"146577","2010","0","542.4991","628.5178","1","0","625","0"
"146578","2010","0","577.3535","589.7797","1","0","625","0"
"146579","2010","0","565.7633","553.6194","2","0","625","0"
"146580","2010","0","512.8232","520.5745","2","0","625","0"
"146581","2010","0","460.2739","491.2743","2","0","625","0"
"146582","2010","0","408.2663","466.4252","2","0","625","0"
"146583","2010","0","357.0375","446.7706","2","0","625","0"
"146584","2010","0","306.9777","433.0184","1","0","625","0"
"146585","2010","0","258.7664","425.7412","1","0","625","0"
"146586","2010","0","213.18","425.2715","1","0","625","1.66"
"146587","2010","0","168.1723","431.6314","1","0","625","0"
"146588","2010","0","130.6863","444.528","0","0","625","0"
"146589","2010","0","88.13938","463.4157","0","0","625","7.08"
"146590","2010","0.09","33.68024","487.5988",,"0","625","0.15"
"146591","2010","0","15.98078","482.6937","1","0","530","0"
"146592","2010","0","56.57265","441.1678","1","0","530","0"
"146593","2010","0","104.5007","402.8141","1","0","530","0"
"146594","2010","0","125.4049","368.6239","1","0","530","0.02"
"146595","2010","0","160.9738","339.8564","0","0","530","43.86"
"146596","2010","0","204.8984","317.9868","0","0","530","2.94"
"146597","2010","0","252.9299","304.505","0","0","530","0"
"146598","2010","0","289.9178","300.5421","0","0","530","0"
"146599","2010","0","275.0037","306.4673","0","0","530","0"
"146600","2010","0","220.8025","321.735","0","0","530","0"
"146601","2010","0","166.8117","345.1073","0","0","530","0"
"146602","2010","31.19","113.3329","375.0722","1","0","530","0.02"
"146603","2010","56.48","60.83613","410.1873","1","0","530","0.05"
"146604","2010","62.86","8.540709","449.2464","1","0","530","1.96"
"146605","2010","11.25","31.2493","99.40738","0","0","522","2.32"
"146606","2010","0.46","3.222182","46.6655","0","0","522","25.23"
"146607","2010",,"19.45928","20.43343","0",,"522",
"146621","2010",,"16.53067","1198.911",,,"520",
"146622","2010","3.38","24.09232","1224.716",,"0","520","14.93"
"146623","2010",,"1.138706","1252.423",,,"520",
"146671","2010",,"18.50807","1876.498","0",,"750",
"146672","2010","0","24.44978","1871.592","0","61.75","750","0"
"146673","2010","0","70.61096","1868.122","0","52.3","750","2.1"
"146674","2010","0","120.3686","1866.094","0","9.28","750","0.22"
"146675","2010","0","171.5702","1865.514","0","25.82","750","0.35"
"146676","2010","0","219.2675","1866.384","0","15.49","750","5.15"
"146677","2010","0","165.097","1868.701","0","12.61","750","0.19"
"146678","2010","0","111.0075","1872.459","0","7.97","750","0.39"
"146679","2010","0","57.0203","1877.65","0","0.04","750","0.42"
"146680","2010","0","3.627472","1884.263","0","0","750","41.82"
"146706","2010",,"2.975652","2468.495","0",,"750",
"146717","2010",,"0.8179185","600.531","0",,"775",
"146718","2010","0","1.187017","622.7247","0","94.9","775","0"
"146719","2010","0","30.92315","648.654","0","97.38","775","0.21"
"146720","2010","0","3.567531","236.4015","0","20.19","800","47.68"
"146725","2010",,"23.94411","290.4794","1",,"800",
"146726","2010",,"14.37254","237.2923","0",,"811",
"146727","2010","0","19.36869","183.0802","0","95.46","811","1.04"
"146728","2010","0","69.11342","129.1275","0","87.66","811","0"
"146729","2010","0","100.3357","75.98959","0","46.51","811","0.01"
"146730","2010","0","95.98669","28.63348","1","0","811","5.02"
"146731","2010","0","63.47403","42.54773","0","0","811","8.52"
"146732","2010","0","14.87703","93.51852","0","0","811","0.08"
"146733","2010","0","2.823003","1028.224","1","44.83","816","0.74"
"146734","2010","0","24.19479","1031.814","1","52.25","816","0.15"
"146735","2010","0","47.40768","1038.137",,"89.15","816","3.65"
"146736","2010","0","65.28958","1047.141",,"90.87","816","0"
"146737","2010","0","72.64497","1058.759","0","66.56","816","0.23"
"146738","2010","0","36.66612","1072.906","0","74.25","816","0.43"
"146739","2010",,"3.221766","1089.482","0",,"816",
"146760","2010",,"18.62406","342.8491","0",,"840",
"146761","2010",,"20.25667","325.5847","0",,"840",
"146764","2010",,"10.87708","326.5468","0",,"840",
"146765","2010","0","3.408628","344.3708","1","16.62","840","58"
"146766","2010",,"16.32726","369.3565","0",,"840",
"146767","2010",,"19.15763","400.1647","0",,"840",
"146768","2010",,"19.53361","435.5614","0",,"840",
"146769","2010",,"12.4798","474.5208","0",,"840",
"146770","2010","0","3.611587","516.2368","0","11.7","840","64.5"
"146771","2010","0","21.50591","560.0936","0","79.71","840","0"
"146772","2010",,"32.90022","605.6262","0",,"840",
"147066","2010",,"24.22053","107.3886","0",,"93",
"147067","2010","0","5.836274","53.55181","0","0","93","32.67"
"147068","2010","0","52.49703","11.15044","0","10.3","93","31.86"
"147069","2010","0","92.83855","57.46241","0","7.03","93","12.21"
"147070","2010","0","120.0645","111.3579","0","49.64","93","0"
"147071","2010","0","108.5744","165.5906","0","60.35","93","0"
"147072","2010","0","59.71392","219.911","0","72.79","93","0.23"
"147073","2010","0","8.843766","274.267","2","37.47","93","0"
"147074","2010",,"30.88177","328.6407","1",,"93",
"147077","2010",,"26.88222","1194.805","0",,"100",
"147096","2010",,"9.372808","869.8063","1",,"100",
"147097","2010","79.52","9.003954","884.1886","1","0","100","0"
"147098","2010","31.45","5.451723","901.7039","1","0","100","0"
"147100","2010",,"17.05047","412.1028","0",,"101",
"147101","2010",,"20.8607","364.8294","0",,"101",
"147117","2010",,"7.405712","22.1247",,,"55",
"147207","2010",,"8.745672","282.5514","0",,"433",
"147208","2010","0","1.310702","85.01221","0","11.41","404","18.82"
"147209","2010","0","20.44557","47.82582","0","4.04","404","2.48"
"147210","2010","0","33.95494","57.2295","0","0.77","404","0.32"
"147211","2010","0","41.31726","100.9495","0","0.83","404","0.26"
"147212","2010","0","31.67929","151.7696",,"0","404","0.09"
"147213","2010","0","0.8235086","303.2027","0","0","438","0.07"
"147214","2010","0","33.69839","307.3567","0","0","438","0"
"147215","2010","0","22.10921","320.9046","0","0.02","438","0"
"147216","2010","0","8.45419","342.7344","0","1.05","438","0"
"147217","2010","0","14.37125","371.3884","0","0","438","0"
"147218","2010","0","19.42665","356.0928","0","0","432","0"
"147219","2010","0","15.22068","302.2313","0","0","432","0"
"147220","2010","0","4.500038","248.5859","0","0","432","0.36"
"147221","2010","0","15.65189","195.3351","0","0","432","0"
"147222","2010","0","7.68457","574.3428","0","0","438","0"
"147223","2010","0","20.18662","92.77213","0","0","432","0"
"147224","2010","0","65.34824","51.93097","0","0","432","2.08"
"147225","2010","0","117.1002","51.93097","0","0","432","0"
"147226","2010","0","155.1569","92.77213","0","0","432","0"
"147227","2010","0","166.972","142.9207","0","0","432","0.19"
"147228","2010","0","115.4707","195.3351","0","0","432","0.16"
"147229","2010","0","68.66672","248.5859","0","0","432","0"
"147230","2010","0","34.68822","302.2313","0","0","432","0"
"147231","2010","0","19.48088","356.0928","0","0","432","0.01"
"147232","2010","0","19.0702","296.7435",,"0","439","0"
"147233","2010","0","72.83521","242.4228",,"0","439","0"
"147234","2010","0","103.4192","188.1406",,"0","439","0"
"147235","2010","0","125.9295","133.9439",,"0","439","0.01"
"147236","2010","0","138.1638","80.00742",,"0","439","0.23"
"147237","2010","0","137.2376","27.88443",,"0","439","0.21"
"147238","2010","0","136.6047","32.71178",,"0","439","0.56"
"147239","2010","0","131.1598","85.31555",,"0","439","0.2"
"147240","2010","0","121.1192","139.2967",,"0","439","0.21"
"147241","2010","0","119.0453","193.5058",,"0","439","0.11"
"147242","2010","0","90.18603","247.7932",,"0","439","0"
"147243","2010","0","55.14975","302.1165",,"0","439","0.09"
"147244","2010","0","35.57601","356.4592",,"0","439","0.17"
"147245","2010","0","9.943157","140.8763",,"0","436","0"
"147246","2010","0","10.58066","637.9878",,"0","434","0.71"
"147247","2010","0","17.36826","186.458","0","0","436","0.6"
"147248","2010","0","9.126672","542.1976","0","0","475","0"
"147249","2010","0","63.52717","501.6934","0","0","475","0.02"
"147250","2010","0","102.7385","464.1092","0","0","475","0.11"
"147251","2010","0","149.1794","430.2112","0","0","475","0.47"
"147252","2010","0","148.921","400.9354","0","0","475","0.1"
"147253","2010","0","111.6167","377.3593","0","0","475","0.57"
"147254","2010","0","85.21509","360.6028","0","0","475","0.04"
"147255","2010","0","84.24877","351.6419","0","0","475","0.42"
"147256","2010","0","102.2458","351.0742","0","0","475","0.66"
"147257","2010","0","89.03835","358.9396","0","0","475","1.3"
"147258","2010","0","70.71037","374.7074","0","0","475","0.66"
"147259","2010","0","63.87931","397.438","0","0","475","0.05"
"147260","2010","0","62.38071","426.0184","0","0","475","0.29"
"147261","2010","0","90.57514","459.3578","0","0","475","0.02"
"147262","2010","0","122.2321","496.4985","0","0","475","0"
"147263","2010","0","123.7057","536.6517","0","0","475","0"
"147264","2010","0","105.6812","579.1911","0","0","475","0"
"147265","2010","0","92.20368","623.6285",,"0","475","0"
"147266","2010","0","95.6525","669.5859",,"0","475","0"
"147267","2010","0","101.8534","716.7711",,"0","475","0.02"
"147268","2010","0","48.93533","764.9567","0","0","475","0"
"147269","2010","0.04","11.54686","813.9648",,"0","475","0.06"
"147270","2010","0","13.28107","993.1995","0","0","471","1.08"
"147271","2010","0","29.45874","59.10968","0","0","483","0.38"
"147272","2010","0","79.28339","82.79234","0","0","483","0"
"147273","2010","0","132.7649","127.0659","0","0","483","0"
