gid,year,excluded,gcp_mer,gwno,pop_gpw_sum,urban_ih
"123686","2014",,,"850",,
"123687","2014",,,"850",,
"123688","2014",,,"850",,
"123689","2014",,,"850",,
"123690","2014",,,"850",,
"123691","2014",,,"850",,
"123692","2014",,,"850",,
"123710","2014",,,"850",,
"123711","2014",,,"850",,
"123713","2014",,,"850",,
"123720","2014",,,"850",,
"123721","2014",,,"850",,
"123723","2014",,,"850",,
"123724","2014",,,"850",,
"123725","2014",,,"850",,
"123726","2014",,,"850",,
"123727","2014",,,"850",,
"123746","2014",,,"850",,
"123747","2014",,,"850",,
"123748","2014",,,"850",,
"123749","2014",,,"850",,
"123750","2014",,,"850",,
"123751","2014",,,"850",,
"123752","2014",,,"850",,
"123753","2014",,,"850",,
"123754","2014",,,"850",,
"123755","2014",,,"850",,
"123756","2014",,,"850",,
"123757","2014",,,"850",,
"123758","2014",,,"850",,
"123759","2014",,,"850",,
"123760","2014",,,"850",,
"123761","2014",,,"850",,
"123762","2014",,,"850",,
"123763","2014",,,"910",,
"123764","2014",,,"910",,
"123765","2014",,,"910",,
"123766","2014",,,"910",,
"123767","2014",,,"910",,
"123768","2014",,,"910",,
"123769","2014",,,"910",,
"123770","2014",,,"910",,
"123771","2014",,,"910",,
"123784","2014",,,"910",,
"123785","2014",,,"910",,
"123786","2014",,,"910",,
"123787","2014",,,"910",,
"124038","2014",,,"135",,
"124039","2014",,,"135",,
"124040","2014",,,"135",,
"124041","2014",,,"130",,
"124042","2014",,,"130",,
"124043","2014",,,"130",,
"124044","2014",,,"135",,
"124045","2014",,,"135",,
"124046","2014",,,"135",,
"124047","2014",,,"135",,
"124048","2014",,,"135",,
"124049","2014",,,"135",,
"124050","2014",,,"135",,
"124051","2014",,,"135",,
"124052","2014",,,"135",,
"124053","2014",,,"135",,
"124054","2014",,,"135",,
"124055","2014",,,"135",,
"124056","2014",,,"135",,
"124057","2014",,,"135",,
"124058","2014",,,"135",,
"124059","2014",,,"135",,
"124060","2014",,,"100",,
"124061","2014",,,"140",,
"124062","2014",,,"140",,
"124063","2014",,,"140",,
"124064","2014",,,"140",,
"124065","2014",,,"140",,
"124066","2014",,,"140",,
"124067","2014",,,"140",,
"124068","2014",,,"140",,
"124069","2014",,,"140",,
"124070","2014",,,"140",,
"124071","2014",,,"140",,
"124072","2014",,,"140",,
"124073","2014",,,"140",,
"124074","2014",,,"140",,
"124075","2014",,,"140",,
"124076","2014",,,"140",,
"124077","2014",,,"140",,
"124078","2014",,,"140",,
"124079","2014",,,"140",,
"124080","2014",,,"140",,
"124081","2014",,,"140",,
"124082","2014",,,"140",,
"124083","2014",,,"140",,
"124084","2014",,,"140",,
"124085","2014",,,"140",,
"124086","2014",,,"140",,
"124087","2014",,,"140",,
"124088","2014",,,"140",,
"124089","2014",,,"140",,
"124090","2014",,,"140",,
"124091","2014",,,"140",,
"124092","2014",,,"140",,
"124093","2014",,,"140",,
"124094","2014",,,"140",,
"124095","2014",,,"140",,
"124096","2014",,,"140",,
"124097","2014",,,"140",,
"124098","2014",,,"140",,
"124099","2014",,,"140",,
"124100","2014",,,"140",,
"124101","2014",,,"140",,
"124102","2014",,,"140",,
"124103","2014",,,"140",,
"124104","2014",,,"140",,
"124105","2014",,,"140",,
"124106","2014",,,"140",,
"124107","2014",,,"140",,
"124108","2014",,,"140",,
"124109","2014",,,"140",,
"124110","2014",,,"140",,
"124111","2014",,,"140",,
"124112","2014",,,"140",,
"124113","2014",,,"140",,
"124114","2014",,,"140",,
"124115","2014",,,"140",,
"124116","2014",,,"140",,
"124117","2014",,,"140",,
"124118","2014",,,"140",,
"124119","2014",,,"140",,
"124120","2014",,,"140",,
"124121","2014",,,"140",,
"124122","2014",,,"140",,
"124123","2014",,,"140",,
"124124","2014",,,"140",,
"124222","2014",,,"481",,
"124223","2014",,,"484",,
"124224","2014",,,"484",,
"124225","2014",,,"484",,
"124226","2014",,,"484",,
"124227","2014",,,"484",,
"124228","2014",,,"484",,
"124229","2014",,,"484",,
"124230","2014",,,"484",,
"124231","2014",,,"484",,
"124232","2014",,,"484",,
"124233","2014",,,"490",,
"124234","2014",,,"490",,
"124235","2014",,,"490",,
"124236","2014",,,"490",,
"124237","2014",,,"490",,
"124238","2014",,,"490",,
"124239","2014",,,"490",,
"124240","2014",,,"490",,
"124241","2014",,,"490",,
"124242","2014",,,"490",,
"124243","2014",,,"490",,
"124244","2014",,,"490",,
"124245","2014",,,"490",,
"124246","2014",,,"490",,
"124247","2014",,,"490",,
"124248","2014",,,"490",,
"124249","2014",,,"490",,
"124250","2014",,,"490",,
"124251","2014",,,"490",,
"124252","2014",,,"490",,
"124253","2014",,,"490",,
"124254","2014",,,"490",,
"124255","2014",,,"490",,
"124256","2014",,,"490",,
"124257","2014",,,"490",,
"124258","2014",,,"490",,
"124259","2014",,,"516",,
"124260","2014",,,"516",,
"124261","2014",,,"516",,
"124262","2014",,,"510",,
"124263","2014",,,"510",,
"124264","2014",,,"510",,
"124265","2014",,,"510",,
"124266","2014",,,"510",,
"124267","2014",,,"510",,
"124268","2014",,,"510",,
"124269","2014",,,"510",,
"124270","2014",,,"510",,
"124271","2014",,,"510",,
"124272","2014",,,"510",,
"124273","2014",,,"510",,
"124274","2014",,,"510",,
"124275","2014",,,"510",,
"124276","2014",,,"510",,
"124277","2014",,,"501",,
"124278","2014",,,"501",,
"124279","2014",,,"501",,
"124280","2014",,,"501",,
"124404","2014",,,"850",,
"124405","2014",,,"850",,
"124406","2014",,,"850",,
"124407","2014",,,"850",,
"124408","2014",,,"850",,
"124409","2014",,,"850",,
"124410","2014",,,"850",,
"124411","2014",,,"850",,
"124412","2014",,,"850",,
"124424","2014",,,"850",,
"124425","2014",,,"850",,
"124429","2014",,,"850",,
"124430","2014",,,"850",,
"124431","2014",,,"850",,
"124432","2014",,,"850",,
"124433","2014",,,"850",,
"124438","2014",,,"850",,
"124439","2014",,,"850",,
"124440","2014",,,"850",,
"124441","2014",,,"850",,
"124442","2014",,,"850",,
"124443","2014",,,"850",,
"124444","2014",,,"850",,
"124445","2014",,,"850",,
"124446","2014",,,"850",,
"124447","2014",,,"850",,
"124453","2014",,,"850",,
"124454","2014",,,"850",,
"124455","2014",,,"850",,
"124456","2014",,,"850",,
"124457","2014",,,"850",,
"124458","2014",,,"850",,
"124461","2014",,,"850",,
"124462","2014",,,"850",,
"124466","2014",,,"850",,
"124467","2014",,,"850",,
"124468","2014",,,"850",,
"124469","2014",,,"850",,
"124470","2014",,,"850",,
"124471","2014",,,"850",,
"124472","2014",,,"850",,
"124473","2014",,,"850",,
"124474","2014",,,"850",,
"124475","2014",,,"850",,
"124476","2014",,,"850",,
"124477","2014",,,"850",,
"124478","2014",,,"850",,
"124479","2014",,,"850",,
"124480","2014",,,"850",,
"124481","2014",,,"850",,
"124482","2014",,,"850",,
"124483","2014",,,"910",,
"124484","2014",,,"910",,
"124485","2014",,,"910",,
"124486","2014",,,"910",,
"124487","2014",,,"910",,
"124488","2014",,,"910",,
"124489","2014",,,"910",,
"124490","2014",,,"910",,
"124505","2014",,,"910",,
"124506","2014",,,"910",,
"124759","2014",,,"135",,
"124760","2014",,,"130",,
"124761","2014",,,"130",,
"124762","2014",,,"130",,
"124763","2014",,,"130",,
"124764","2014",,,"130",,
"124765","2014",,,"135",,
"124766","2014",,,"135",,
"124767","2014",,,"135",,
"124768","2014",,,"135",,
"124769","2014",,,"135",,
"124770","2014",,,"135",,
"124771","2014",,,"135",,
"124772","2014",,,"135",,
"124773","2014",,,"135",,
"124774","2014",,,"135",,
"124775","2014",,,"135",,
"124776","2014",,,"135",,
"124777","2014",,,"135",,
"124778","2014",,,"135",,
"124779","2014",,,"135",,
"124780","2014",,,"100",,
"124781","2014",,,"140",,
"124782","2014",,,"140",,
"124783","2014",,,"140",,
"124784","2014",,,"140",,
"124785","2014",,,"140",,
"124786","2014",,,"140",,
"124787","2014",,,"140",,
"124788","2014",,,"140",,
"124789","2014",,,"140",,
"124790","2014",,,"140",,
"124791","2014",,,"140",,
"124792","2014",,,"140",,
"124793","2014",,,"140",,
"124794","2014",,,"140",,
"124795","2014",,,"140",,
"124796","2014",,,"140",,
"124797","2014",,,"140",,
"124798","2014",,,"140",,
"124799","2014",,,"140",,
"124800","2014",,,"140",,
"124801","2014",,,"140",,
"124802","2014",,,"140",,
"124803","2014",,,"140",,
"124804","2014",,,"140",,
"124805","2014",,,"140",,
"124806","2014",,,"140",,
"124807","2014",,,"140",,
"124808","2014",,,"140",,
"124809","2014",,,"140",,
"124810","2014",,,"140",,
"124811","2014",,,"140",,
"124812","2014",,,"140",,
"124813","2014",,,"140",,
"124814","2014",,,"140",,
"124815","2014",,,"140",,
"124816","2014",,,"140",,
"124817","2014",,,"140",,
"124818","2014",,,"140",,
"124819","2014",,,"140",,
"124820","2014",,,"140",,
"124821","2014",,,"140",,
"124822","2014",,,"140",,
"124823","2014",,,"140",,
"124824","2014",,,"140",,
"124825","2014",,,"140",,
"124826","2014",,,"140",,
"124827","2014",,,"140",,
"124828","2014",,,"140",,
"124829","2014",,,"140",,
"124830","2014",,,"140",,
"124831","2014",,,"140",,
"124832","2014",,,"140",,
"124833","2014",,,"140",,
"124834","2014",,,"140",,
"124835","2014",,,"140",,
"124836","2014",,,"140",,
"124837","2014",,,"140",,
"124838","2014",,,"140",,
"124839","2014",,,"140",,
"124840","2014",,,"140",,
"124841","2014",,,"140",,
"124842","2014",,,"140",,
"124843","2014",,,"140",,
"124941","2014",,,"481",,
"124942","2014",,,"481",,
"124943","2014",,,"481",,
"124944","2014",,,"481",,
"124945","2014",,,"484",,
"124946","2014",,,"484",,
"124947","2014",,,"484",,
"124948","2014",,,"484",,
"124949","2014",,,"484",,
"124950","2014",,,"484",,
"124951","2014",,,"484",,
"124952","2014",,,"484",,
"124953","2014",,,"490",,
"124954","2014",,,"490",,
"124955","2014",,,"490",,
"124956","2014",,,"490",,
"124957","2014",,,"490",,
"124958","2014",,,"490",,
"124959","2014",,,"490",,
"124960","2014",,,"490",,
"124961","2014",,,"490",,
"124962","2014",,,"490",,
"124963","2014",,,"490",,
"124964","2014",,,"490",,
"124965","2014",,,"490",,
"124966","2014",,,"490",,
"124967","2014",,,"490",,
"124968","2014",,,"490",,
"124969","2014",,,"490",,
"124970","2014",,,"490",,
"124971","2014",,,"490",,
"124972","2014",,,"490",,
"124973","2014",,,"490",,
"124974","2014",,,"490",,
"124975","2014",,,"490",,
"124976","2014",,,"490",,
"124977","2014",,,"490",,
"124978","2014",,,"490",,
"124979","2014",,,"516",,
"124980","2014",,,"516",,
"124981","2014",,,"516",,
"124982","2014",,,"516",,
"124983","2014",,,"510",,
"124984","2014",,,"510",,
"124985","2014",,,"510",,
"124986","2014",,,"510",,
"124987","2014",,,"510",,
"124988","2014",,,"510",,
"124989","2014",,,"510",,
"124990","2014",,,"510",,
"124991","2014",,,"510",,
"124992","2014",,,"510",,
"124993","2014",,,"510",,
"124994","2014",,,"510",,
"124995","2014",,,"510",,
"124996","2014",,,"501",,
"124997","2014",,,"501",,
"124998","2014",,,"501",,
"124999","2014",,,"501",,
"125000","2014",,,"501",,
"125001","2014",,,"501",,
"125121","2014",,,"850",,
"125123","2014",,,"850",,
"125124","2014",,,"850",,
"125125","2014",,,"850",,
"125126","2014",,,"850",,
"125127","2014",,,"850",,
"125128","2014",,,"850",,
"125129","2014",,,"850",,
"125130","2014",,,"850",,
"125131","2014",,,"850",,
"125132","2014",,,"850",,
"125133","2014",,,"850",,
"125134","2014",,,"850",,
"125136","2014",,,"850",,
"125137","2014",,,"850",,
"125141","2014",,,"850",,
"125142","2014",,,"850",,
"125143","2014",,,"850",,
"125144","2014",,,"850",,
"125145","2014",,,"850",,
"125146","2014",,,"850",,
"125147","2014",,,"850",,
"125148","2014",,,"850",,
"125149","2014",,,"850",,
"125150","2014",,,"850",,
"125151","2014",,,"850",,
"125152","2014",,,"850",,
"125153","2014",,,"850",,
"125158","2014",,,"850",,
"125159","2014",,,"850",,
"125160","2014",,,"850",,
"125161","2014",,,"850",,
"125162","2014",,,"850",,
"125163","2014",,,"850",,
"125164","2014",,,"850",,
"125165","2014",,,"850",,
"125173","2014",,,"850",,
"125174","2014",,,"850",,
"125175","2014",,,"850",,
"125176","2014",,,"850",,
"125177","2014",,,"850",,
"125178","2014",,,"850",,
"125179","2014",,,"850",,
"125180","2014",,,"850",,
"125181","2014",,,"850",,
"125182","2014",,,"850",,
"125185","2014",,,"850",,
"125186","2014",,,"850",,
"125187","2014",,,"850",,
"125188","2014",,,"850",,
"125189","2014",,,"850",,
"125190","2014",,,"850",,
"125191","2014",,,"850",,
"125192","2014",,,"850",,
"125193","2014",,,"850",,
"125194","2014",,,"850",,
"125195","2014",,,"850",,
"125196","2014",,,"850",,
"125197","2014",,,"850",,
"125198","2014",,,"850",,
"125199","2014",,,"850",,
"125200","2014",,,"850",,
"125201","2014",,,"850",,
"125202","2014",,,"850",,
"125203","2014",,,"910",,
"125204","2014",,,"910",,
"125205","2014",,,"910",,
"125206","2014",,,"910",,
"125207","2014",,,"910",,
"125208","2014",,,"910",,
"125223","2014",,,"910",,
"125224","2014",,,"910",,
"125225","2014",,,"910",,
"125226","2014",,,"910",,
"125479","2014",,,"130",,
"125480","2014",,,"130",,
"125481","2014",,,"130",,
"125482","2014",,,"130",,
"125483","2014",,,"130",,
"125484","2014",,,"130",,
"125485","2014",,,"130",,
"125486","2014",,,"130",,
"125487","2014",,,"135",,
"125488","2014",,,"135",,
"125489","2014",,,"135",,
"125490","2014",,,"135",,
"125491","2014",,,"135",,
"125492","2014",,,"135",,
"125493","2014",,,"135",,
"125494","2014",,,"135",,
"125495","2014",,,"135",,
"125496","2014",,,"135",,
"125497","2014",,,"135",,
"125498","2014",,,"135",,
"125499","2014",,,"135",,
"125500","2014",,,"135",,
"125501","2014",,,"100",,
"125502","2014",,,"140",,
"125503","2014",,,"140",,
"125504","2014",,,"140",,
"125505","2014",,,"140",,
"125506","2014",,,"140",,
"125507","2014",,,"140",,
"125508","2014",,,"140",,
"125509","2014",,,"140",,
"125510","2014",,,"140",,
"125511","2014",,,"140",,
"125512","2014",,,"140",,
"125513","2014",,,"140",,
"125514","2014",,,"140",,
"125515","2014",,,"140",,
"125516","2014",,,"140",,
"125517","2014",,,"140",,
"125518","2014",,,"140",,
"125519","2014",,,"140",,
"125520","2014",,,"140",,
"125521","2014",,,"140",,
"125522","2014",,,"140",,
"125523","2014",,,"140",,
"125524","2014",,,"140",,
"125525","2014",,,"140",,
"125526","2014",,,"140",,
"125527","2014",,,"140",,
"125528","2014",,,"140",,
"125529","2014",,,"140",,
"125530","2014",,,"140",,
"125531","2014",,,"140",,
"125532","2014",,,"140",,
"125533","2014",,,"140",,
"125534","2014",,,"140",,
"125535","2014",,,"140",,
"125536","2014",,,"140",,
"125537","2014",,,"140",,
"125538","2014",,,"140",,
"125539","2014",,,"140",,
"125540","2014",,,"140",,
"125541","2014",,,"140",,
"125542","2014",,,"140",,
"125543","2014",,,"140",,
"125544","2014",,,"140",,
"125545","2014",,,"140",,
"125546","2014",,,"140",,
"125547","2014",,,"140",,
"125548","2014",,,"140",,
"125549","2014",,,"140",,
"125550","2014",,,"140",,
"125551","2014",,,"140",,
"125552","2014",,,"140",,
"125553","2014",,,"140",,
"125554","2014",,,"140",,
"125555","2014",,,"140",,
"125556","2014",,,"140",,
"125557","2014",,,"140",,
"125558","2014",,,"140",,
"125559","2014",,,"140",,
"125560","2014",,,"140",,
"125561","2014",,,"140",,
"125660","2014",,,"481",,
"125661","2014",,,"481",,
"125662","2014",,,"481",,
"125663","2014",,,"481",,
"125664","2014",,,"484",,
"125665","2014",,,"484",,
"125666","2014",,,"484",,
"125667","2014",,,"484",,
"125668","2014",,,"484",,
"125669","2014",,,"484",,
"125670","2014",,,"484",,
"125671","2014",,,"484",,
"125672","2014",,,"484",,
"125673","2014",,,"490",,
"125674","2014",,,"490",,
"125675","2014",,,"490",,
"125676","2014",,,"490",,
"125677","2014",,,"490",,
"125678","2014",,,"490",,
"125679","2014",,,"490",,
"125680","2014",,,"490",,
"125681","2014",,,"490",,
"125682","2014",,,"490",,
"125683","2014",,,"490",,
"125684","2014",,,"490",,
"125685","2014",,,"490",,
"125686","2014",,,"490",,
"125687","2014",,,"490",,
"125688","2014",,,"490",,
"125689","2014",,,"490",,
"125690","2014",,,"490",,
"125691","2014",,,"490",,
"125692","2014",,,"490",,
"125693","2014",,,"490",,
"125694","2014",,,"490",,
"125695","2014",,,"490",,
"125696","2014",,,"490",,
"125697","2014",,,"490",,
"125698","2014",,,"490",,
"125699","2014",,,"516",,
"125700","2014",,,"516",,
"125701","2014",,,"516",,
"125702","2014",,,"510",,
"125703","2014",,,"510",,
"125704","2014",,,"510",,
"125705","2014",,,"510",,
"125706","2014",,,"510",,
"125707","2014",,,"510",,
"125708","2014",,,"510",,
"125709","2014",,,"510",,
"125710","2014",,,"510",,
"125711","2014",,,"510",,
"125712","2014",,,"510",,
"125713","2014",,,"510",,
"125714","2014",,,"510",,
"125715","2014",,,"501",,
"125716","2014",,,"501",,
"125717","2014",,,"501",,
"125718","2014",,,"501",,
"125719","2014",,,"501",,
"125720","2014",,,"501",,
"125721","2014",,,"501",,
"125722","2014",,,"501",,
"125840","2014",,,"850",,
"125841","2014",,,"850",,
"125843","2014",,,"850",,
"125844","2014",,,"850",,
"125845","2014",,,"850",,
"125846","2014",,,"850",,
"125847","2014",,,"850",,
"125848","2014",,,"850",,
"125849","2014",,,"850",,
"125850","2014",,,"850",,
"125851","2014",,,"850",,
"125852","2014",,,"850",,
"125853","2014",,,"850",,
"125854","2014",,,"850",,
"125856","2014",,,"850",,
"125857","2014",,,"850",,
"125861","2014",,,"850",,
"125862","2014",,,"850",,
"125863","2014",,,"850",,
"125864","2014",,,"850",,
"125865","2014",,,"850",,
"125866","2014",,,"850",,
"125867","2014",,,"850",,
"125868","2014",,,"850",,
"125869","2014",,,"850",,
"125870","2014",,,"850",,
"125871","2014",,,"850",,
"125872","2014",,,"850",,
"125873","2014",,,"850",,
"125874","2014",,,"850",,
"125878","2014",,,"850",,
"125879","2014",,,"850",,
"125880","2014",,,"850",,
"125881","2014",,,"850",,
"125882","2014",,,"850",,
"125883","2014",,,"850",,
"125884","2014",,,"850",,
"125885","2014",,,"850",,
"125897","2014",,,"850",,
"125898","2014",,,"850",,
"125899","2014",,,"850",,
"125900","2014",,,"850",,
"125901","2014",,,"850",,
"125904","2014",,,"850",,
"125905","2014",,,"850",,
"125906","2014",,,"850",,
"125907","2014",,,"850",,
"125908","2014",,,"850",,
"125909","2014",,,"850",,
"125910","2014",,,"850",,
